pitch,roll,yaw,accelX,accelY,accelZ,latitude,longitude,altitude,GPS_fix
0.03,-1.73,1.19,-1578.98,1233.1,4513.75,0,0,0,0
0.03,-0.73,1.19,-1583.98,1243.1,4511.75,0.0,0.0,-1.7,0.0
-0.97,-0.73,1.19,-1585.98,1242.1,4503.75,0,0,0,0
-0.97,-0.73,1.19,-1584.98,1235.1,4472.75,0,0,0,0
0.03,-0.73,1.19,-1573.98,1239.1,4477.75,0,0,0,0
0.03,-0.73,1.19,-1589.98,1256.1,4510.75,0,0,0,0
0.03,-1.73,1.19,-1575.98,1248.1,4502.75,0,0,0,0
0.03,-0.73,1.19,-1578.98,1234.1,4481.75,0,0,0,0
0.03,-1.73,2.19,-1591.98,1245.1,4484.75,0,0,0,0
0.03,-1.73,1.19,-1580.98,1253.1,4494.75,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.03,-1.73,0.19,-1576.98,1233.1,4501.75,0,0,0,0
0.03,-1.73,1.19,-1584.98,1246.1,4485.75,0,0,0,0
0.03,-0.73,1.19,-1570.98,1249.1,4482.75,0,0,0,0
0.03,-0.73,1.19,-1584.98,1246.1,4502.75,0.0,0.0,-1.7,0.0
0.03,-0.73,1.19,-1576.98,1256.1,4528.75,0,0,0,0
0.03,-1.73,1.19,-1581.98,1238.1,4498.75,0,0,0,0
-0.97,-0.73,0.19,-1575.98,1246.1,4482.75,0,0,0,0
0.03,-0.73,1.19,-1579.98,1239.1,4491.75,0,0,0,0
0.03,-1.73,1.19,-1584.98,1245.1,4505.75,0,0,0,0
0.03,-0.73,1.19,-1573.98,1226.1,4509.75,0,0,0,0
0.03,-1.73,1.19,-1578.98,1231.1,4474.75,0.0,0.0,-1.7,0.0
0.03,-0.73,1.19,-1580.98,1237.1,4455.75,0,0,0,0
0.03,-0.73,1.19,-1569.98,1243.1,4499.75,0,0,0,0
0.03,-1.73,0.19,-1576.98,1240.1,4484.75,0,0,0,0
-0.97,-1.73,1.19,-1583.98,1241.1,4485.75,0,0,0,0
0.03,-0.73,1.19,-1570.98,1250.1,4478.75,0,0,0,0
0.03,-0.73,1.19,-1585.98,1237.1,4507.75,0,0,0,0
0.03,-1.73,1.19,-1586.98,1254.1,4519.75,0.0,0.0,-1.7,0.0
0.03,0.27,1.19,-1576.98,1252.1,4457.75,0,0,0,0
0.03,-0.73,1.19,-1582.98,1229.1,4518.75,0,0,0,0
0.03,-0.73,1.19,-1574.98,1236.1,4495.75,0,0,0,0
0.03,-0.73,1.19,-1595.98,1237.1,4497.75,0.0,0.0,-1.7,0.0
0.03,-0.73,1.19,-1584.98,1242.1,4486.75,0,0,0,0
0.03,-0.73,1.19,-1584.98,1230.1,4485.75,0,0,0,0
0.03,-1.73,0.19,-1582.98,1229.1,4508.75,0,0,0,0
0.03,-1.73,1.19,-1577.98,1236.1,4470.75,0,0,0,0
1.03,0.27,1.19,-1581.98,1244.1,4499.75,0,0,0,0
0.03,-0.73,1.19,-1572.98,1238.1,4503.75,0,0,0,0
0.03,-0.73,1.19,-1581.98,1217.1,4499.75,0.0,0.0,-1.7,0.0
0.03,-0.73,0.19,-1567.98,1238.1,4486.75,0,0,0,0
1.03,-0.73,1.19,-1580.98,1238.1,4511.75,0,0,0,0
0.03,-0.73,0.19,-1582.98,1242.1,4463.75,0,0,0,0
0.03,-1.73,1.19,-1579.98,1248.1,4491.75,0,0,0,0
1.03,-0.73,1.19,-1594.98,1240.1,4490.75,0,0,0,0
0.03,-0.73,1.19,-1559.98,1234.1,4499.75,0,0,0,0
-0.97,-0.73,1.19,-1588.98,1259.1,4478.75,0.0,0.0,-1.7,0.0
0.03,-0.73,1.19,-1578.98,1242.1,4473.75,0,0,0,0
0.03,-0.73,1.19,-1585.98,1235.1,4473.75,0,0,0,0
1.03,-0.73,0.19,-1587.98,1237.1,4504.75,0,0,0,0
0.03,-1.73,1.19,-1585.98,1227.1,4495.75,0,0,0,0
0.03,-0.73,1.19,-1595.98,1240.1,4511.75,0,0,0,0
0.03,-0.73,1.19,-1571.98,1221.1,4489.75,0,0,0,0
-0.97,-0.73,1.19,-1575.98,1225.1,4491.75,0.0,0.0,-1.7,0.0
0.03,-1.73,1.19,-1569.98,1241.1,4487.75,0,0,0,0
0.03,-0.73,0.19,-1586.98,1238.1,4478.75,0,0,0,0
0.03,-0.73,1.19,-1580.98,1239.1,4484.75,0,0,0,0
0.03,-0.73,1.19,-1586.98,1243.1,4499.75,0,0,0,0
-0.97,-0.73,1.19,-1586.98,1243.1,4494.75,0,0,0,0
0.03,-0.73,1.19,-1573.98,1228.1,4486.75,0,0,0,0
0.03,-0.73,1.19,-1584.98,1244.1,4487.75,0,0,0,0
0.03,-0.73,0.19,-1589.98,1245.1,4497.75,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.03,-0.73,1.19,-1581.98,1238.1,4496.75,0,0,0,0
-0.97,-0.73,1.19,-1578.98,1230.1,4485.75,0,0,0,0
0.03,-0.73,1.19,-1579.98,1233.1,4499.75,0,0,0,0
0.03,0.27,1.19,-1580.98,1232.1,4476.75,0.0,0.0,-1.7,0.0
0.03,-0.73,1.19,-1584.98,1251.1,4492.75,0,0,0,0
0.03,0.27,1.19,-1575.98,1228.1,4511.75,0,0,0,0
0.03,-0.73,1.19,-1574.98,1249.1,4489.75,0,0,0,0
0.03,-0.73,0.19,-1575.98,1230.1,4518.75,0,0,0,0
0.03,-1.73,1.19,-1596.98,1231.1,4493.75,0,0,0,0
0.03,-1.73,1.19,-1572.98,1246.1,4499.75,0,0,0,0
0.03,-1.73,1.19,-1584.98,1233.1,4480.75,0.0,0.0,-1.7,0.0
0.03,-1.73,1.19,-1567.98,1233.1,4478.75,0,0,0,0
0.03,-1.73,2.19,-1570.98,1223.1,4503.75,0,0,0,0
0.03,-0.73,2.19,-1593.98,1252.1,4477.75,0,0,0,0
0.03,0.27,0.19,-1579.98,1242.1,4481.75,0,0,0,0
0.03,-0.73,1.19,-1586.98,1250.1,4503.75,0,0,0,0
0.03,-0.73,1.19,-1569.98,1230.1,4482.75,0,0,0,0
-0.97,-1.73,1.19,-1579.98,1239.1,4485.75,0.0,0.0,-1.7,0.0
0.03,-0.73,1.19,-1597.98,1259.1,4496.75,0,0,0,0
0.03,-0.73,1.19,-1580.98,1216.1,4501.75,0,0,0,0
-0.97,-0.73,1.19,-1595.98,1239.1,4504.75,0,0,0,0
0.03,-0.73,1.19,-1586.98,1237.1,4484.75,0,0,0,0
0.03,-0.73,1.19,-1565.98,1232.1,4500.75,0,0,0,0
0.03,-0.73,1.19,-1599.98,1245.1,4475.75,0,0,0,0
1.03,-0.73,1.19,-1580.98,1243.1,4501.75,0,0,0,0
0.03,-1.73,1.19,-1569.98,1232.1,4489.75,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.03,-0.73,1.19,-1592.98,1230.1,4470.75,0,0,0,0
0.03,-0.73,1.19,-1575.98,1256.1,4500.75,0,0,0,0
0.03,-0.73,1.19,-1578.98,1237.1,4496.75,0,0,0,0
0.03,-0.73,1.19,-1574.98,1231.1,4492.75,0.0,0.0,-1.7,0.0
0.03,-0.73,0.19,-1576.98,1245.1,4496.75,0,0,0,0
0.03,-0.73,1.19,-1575.98,1241.1,4501.75,0,0,0,0
-0.97,-0.73,1.19,-1583.98,1222.1,4501.75,0,0,0,0
1.03,-0.73,0.19,-1585.98,1258.1,4467.75,0,0,0,0
-0.97,-0.73,0.19,-1591.98,1239.1,4504.75,0,0,0,0
0.03,0.27,1.19,-1583.98,1240.1,4487.75,0,0,0,0
-0.97,-0.73,1.19,-1578.98,1241.1,4490.75,0.0,0.0,-1.7,0.0
0.03,-0.73,1.19,-1575.98,1239.1,4497.75,0,0,0,0
0.03,-0.73,1.19,-1574.98,1238.1,4484.75,0,0,0,0
0.03,-0.73,1.19,-1574.98,1219.1,4505.75,0,0,0,0
0.03,-0.73,1.19,-1575.98,1236.1,4487.75,0,0,0,0
0.03,-1.73,1.19,-1593.98,1236.1,4498.75,0,0,0,0
-0.97,-0.73,1.19,-1578.98,1240.1,4487.75,0,0,0,0
0.03,-0.73,1.19,-1574.98,1241.1,4502.75,0.0,0.0,-1.7,0.0
0.03,-0.73,2.19,-1590.98,1250.1,4504.75,0,0,0,0
0.03,-0.73,1.19,-1582.98,1229.1,4524.75,0,0,0,0
0.03,-0.73,1.19,-1584.98,1250.1,4494.75,0,0,0,0
0.03,-1.73,1.19,-1577.98,1241.1,4514.75,0.0,0.0,-1.7,0.0
-0.97,-0.73,1.19,-1595.98,1241.1,4502.75,0,0,0,0
0.03,-0.73,1.19,-1580.98,1244.1,4515.75,0,0,0,0
-0.97,0.27,1.19,-1592.98,1229.1,4497.75,0,0,0,0
0.03,-1.73,2.19,-1561.98,1252.1,4508.75,0,0,0,0
0.03,-0.73,0.19,-1583.98,1233.1,4487.75,0,0,0,0
1.03,-1.73,1.19,-1584.98,1241.1,4479.75,0,0,0,0
0.03,-1.73,1.19,-1589.98,1245.1,4493.75,0.0,0.0,-1.7,0.0
-0.97,-0.73,1.19,-1580.98,1234.1,4487.75,0,0,0,0
0.03,0.27,1.19,-1565.98,1244.1,4493.75,0,0,0,0
0.03,-0.73,1.19,-1579.98,1247.1,4489.75,0,0,0,0
0.03,-0.73,1.19,-1563.98,1252.1,4476.75,0,0,0,0
0.03,-0.73,1.19,-1584.98,1240.1,4516.75,0,0,0,0
0.03,-0.73,1.19,-1572.98,1245.1,4479.75,0,0,0,0
0.03,-0.73,1.19,-1587.98,1225.1,4506.75,0.0,0.0,-1.7,0.0
0.03,-0.73,1.19,-1579.98,1240.1,4490.75,0,0,0,0
0.03,-1.73,1.19,-1585.98,1239.1,4507.75,0,0,0,0
0.03,-0.73,1.19,-1600.98,1246.1,4504.75,0,0,0,0
0.03,-0.73,1.19,-1593.98,1234.1,4485.75,0,0,0,0
0.03,-0.73,0.19,-1581.98,1239.1,4484.75,0,0,0,0
0.03,-0.73,1.19,-1582.98,1249.1,4473.75,0,0,0,0
1.03,-1.73,1.19,-1581.98,1257.1,4496.75,0.0,0.0,-1.7,0.0
0.03,0.27,0.19,-1577.98,1227.1,4467.75,0,0,0,0
-0.97,-0.73,2.19,-1593.98,1217.1,4459.75,0,0,0,0
1.03,-0.73,1.19,-1569.98,1232.1,4497.75,0,0,0,0
0.03,-0.73,1.19,-1572.98,1236.1,4495.75,0,0,0,0
1.03,-1.73,1.19,-1561.98,1234.1,4501.75,0,0,0,0
0.03,0.27,1.19,-1570.98,1251.1,4487.75,0,0,0,0
0.03,-1.73,1.19,-1580.98,1250.1,4502.75,0.0,0.0,-1.7,0.0
1.03,-0.73,0.19,-1565.98,1236.1,4489.75,0,0,0,0
0.03,-0.73,1.19,-1589.98,1254.1,4485.75,0,0,0,0
1.03,1.27,0.19,-1598.98,1236.1,4489.75,0,0,0,0
0.03,-0.73,1.19,-1587.98,1246.1,4488.75,0,0,0,0
-0.97,-0.73,1.19,-1582.98,1251.1,4509.75,0,0,0,0
1.03,-1.73,1.19,-1565.98,1266.1,4496.75,0,0,0,0
0.03,-1.73,1.19,-1590.98,1231.1,4491.75,0,0,0,0
0.03,-0.73,1.19,-1578.98,1256.1,4490.75,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.03,-1.73,1.19,-1581.98,1249.1,4494.75,0,0,0,0
0.03,-0.73,1.19,-1575.98,1238.1,4493.75,0,0,0,0
0.03,-1.73,1.19,-1571.98,1230.1,4476.75,0,0,0,0
0.03,-0.73,1.19,-1586.98,1245.1,4513.75,0.0,0.0,-1.7,0.0
-0.97,-0.73,1.19,-1583.98,1250.1,4487.75,0,0,0,0
0.03,-1.73,1.19,-1578.98,1234.1,4499.75,0,0,0,0
-0.97,-0.73,1.19,-1581.98,1248.1,4489.75,0,0,0,0
0.03,-1.73,1.19,-1586.98,1230.1,4506.75,0,0,0,0
0.03,-0.73,1.19,-1571.98,1242.1,4489.75,0,0,0,0
0.03,-0.73,1.19,-1579.98,1249.1,4521.75,0,0,0,0
1.03,-0.73,1.19,-1582.98,1239.1,4498.75,0.0,0.0,-1.7,0.0
-0.97,-0.73,1.19,-1600.98,1255.1,4484.75,0,0,0,0
1.03,-0.73,1.19,-1587.98,1248.1,4524.75,0,0,0,0
0.03,-0.73,1.19,-1564.98,1248.1,4487.75,0,0,0,0
0.03,-0.73,1.19,-1579.98,1230.1,4505.75,0,0,0,0
0.03,-1.73,1.19,-1577.98,1238.1,4455.75,0,0,0,0
0.03,-0.73,1.19,-1571.98,1241.1,4482.75,0,0,0,0
0.03,-0.73,1.19,-1589.98,1248.1,4479.75,0,0,0,0
0.03,0.27,1.19,-1579.98,1249.1,4484.75,0,0,0,0
0.03,-1.73,1.19,-1578.98,1232.1,4478.75,0,0,0,0
0.03,-1.73,1.19,-1579.98,1238.1,4492.75,0,0,0,0
0.03,-0.73,0.19,-1565.98,1261.1,4499.75,0,0,0,0
0.03,-0.73,1.19,-1571.98,1235.1,4481.75,0.0,0.0,-1.7,0.0
-0.97,-0.73,1.19,-1584.98,1236.1,4506.75,0,0,0,0
1.03,-0.73,0.19,-1580.98,1232.1,4517.75,0,0,0,0
0.03,-0.73,1.19,-1576.98,1244.1,4495.75,0,0,0,0
0.03,-1.73,1.19,-1566.98,1251.1,4475.75,0,0,0,0
0.03,-0.73,1.19,-1573.98,1240.1,4478.75,0,0,0,0
0.03,-0.73,0.19,-1578.98,1249.1,4499.75,0,0,0,0
0.03,-0.73,1.19,-1594.98,1235.1,4497.75,0,0,0,0
-0.97,-0.73,1.19,-1576.98,1231.1,4454.75,0,0,0,0
-0.97,-0.73,2.19,-1579.98,1242.1,4478.75,0,0,0,0
0.03,0.27,1.19,-1590.98,1237.1,4488.75,0,0,0,0
0.03,-0.73,1.19,-1588.98,1245.1,4518.75,0,0,0,0
0.03,-1.73,1.19,-1582.98,1245.1,4520.75,0.0,0.0,-1.7,0.0
-0.97,-0.73,1.19,-1596.98,1240.1,4500.75,0,0,0,0
0.03,-0.73,1.19,-1594.98,1240.1,4505.75,0,0,0,0
-0.97,-0.73,1.19,-1591.98,1241.1,4476.75,0,0,0,0
0.03,-1.73,1.19,-1587.98,1251.1,4489.75,0,0,0,0
-0.97,0.27,0.19,-1605.98,1237.1,4495.75,0,0,0,0
0.03,-0.73,1.19,-1583.98,1242.1,4516.75,0,0,0,0
0.03,0.27,1.19,-1593.98,1237.1,4499.75,0.0,0.0,-1.7,0.0
0.03,-1.73,1.19,-1569.98,1233.1,4501.75,0,0,0,0
0.03,-0.73,1.19,-1579.98,1235.1,4485.75,0,0,0,0
0.03,-1.73,1.19,-1576.98,1249.1,4507.75,0,0,0,0
0.03,-1.73,1.19,-1582.98,1232.1,4501.75,0.0,0.0,-1.7,0.0
0.03,-1.73,1.19,-1573.98,1237.1,4498.75,0,0,0,0
0.03,-0.73,1.19,-1582.98,1239.1,4490.75,0,0,0,0
0.03,-0.73,1.19,-1587.98,1237.1,4485.75,0,0,0,0
0.03,-0.73,1.19,-1578.98,1234.1,4463.75,0,0,0,0
1.03,-0.73,0.19,-1576.98,1241.1,4502.75,0,0,0,0
0.03,-0.73,1.19,-1559.98,1226.1,4521.75,0,0,0,0
5.03,4.27,1.19,-1632.98,1247.1,4600.75,0.0,0.0,-1.7,0.0
0.03,1.27,0.19,-1563.98,1261.1,4499.75,0,0,0,0
0.03,-1.73,1.19,-1599.98,1250.1,4526.75,0,0,0,0
0.03,-2.73,1.19,-1528.98,1269.1,4519.75,0,0,0,0
0.03,2.27,1.19,-1622.98,1249.1,4460.75,0,0,0,0
-1.97,-2.73,2.19,-1564.98,1198.1,4472.75,0,0,0,0
0.03,0.27,1.19,-1587.98,1245.1,4502.75,0,0,0,0
0.03,-0.73,1.19,-1599.98,1264.1,4505.75,0.0,0.0,-1.7,0.0
-1.97,-3.73,2.19,-1593.98,1265.1,4459.75,0,0,0,0
0.03,-0.73,1.19,-1560.98,1249.1,4484.75,0,0,0,0
-0.97,1.27,1.19,-1599.98,1228.1,4497.75,0,0,0,0
0.03,-3.73,1.19,-1574.98,1262.1,4497.75,0,0,0,0
0.03,-1.73,1.19,-1614.98,1255.1,4490.75,0,0,0,0
0.03,-0.73,1.19,-1582.98,1277.1,4462.75,0,0,0,0
0.03,-1.73,1.19,-1565.98,1284.1,4496.75,0.0,0.0,-1.7,0.0
-0.97,0.27,1.19,-1531.98,1184.1,4519.75,0,0,0,0
-8.97,6.27,1.19,-1570.98,1181.1,4483.75,0,0,0,0
-1.97,-0.73,1.19,-1573.98,1197.1,4474.75,0,0,0,0
-0.97,2.27,1.19,-1595.98,1214.1,4514.75,0,0,0,0
0.03,-1.73,1.19,-1593.98,1225.1,4493.75,0,0,0,0
4.03,-5.73,-0.81,-1617.98,1262.1,4488.75,0,0,0,0
24.03,2.27,-4.81,-1493.98,1364.1,4562.75,0.0,0.0,-1.7,0.0
-1.97,2.27,2.19,-1540.98,1229.1,4504.75,0,0,0,0
-24.97,4.27,2.19,-1699.98,1212.1,4388.75,0,0,0,0
16.03,-1.73,-0.81,-1528.98,1331.1,4529.75,0,0,0,0
-0.97,5.27,1.19,-1617.98,1188.1,4522.75,0.0,0.0,-1.7,0.0
0.03,-1.73,1.19,-1562.98,1249.1,4457.75,0,0,0,0
0.03,-0.73,2.19,-1597.98,1249.1,4534.75,0,0,0,0
0.03,-3.73,1.19,-1530.98,1304.1,4529.75,0,0,0,0
-0.97,1.27,2.19,-1641.98,1232.1,4444.75,0,0,0,0
-1.97,2.27,0.19,-1561.98,1249.1,4495.75,0,0,0,0
-0.97,0.27,1.19,-1578.98,1230.1,4509.75,0,0,0,0
0.03,1.27,1.19,-1600.98,1213.1,4508.75,0.0,0.0,-1.7,0.0
0.03,-1.73,1.19,-1566.98,1227.1,4502.75,0,0,0,0
-0.97,0.27,1.19,-1598.98,1244.1,4496.75,0,0,0,0
0.03,-1.73,1.19,-1606.98,1245.1,4490.75,0,0,0,0
0.03,-1.73,2.19,-1581.98,1255.1,4474.75,0,0,0,0
0.03,0.27,1.19,-1590.98,1238.1,4500.75,0,0,0,0
-0.97,0.27,1.19,-1584.98,1233.1,4480.75,0,0,0,0
-0.97,-1.73,1.19,-1577.98,1225.1,4485.75,0.0,0.0,-1.7,0.0
0.03,-0.73,1.19,-1591.98,1239.1,4484.75,0,0,0,0
0.03,-0.73,1.19,-1569.98,1241.1,4495.75,0,0,0,0
-0.97,-0.73,1.19,-1594.98,1249.1,4510.75,0,0,0,0
0.03,0.27,1.19,-1605.98,1231.1,4487.75,0,0,0,0
0.03,-0.73,1.19,-1589.98,1233.1,4507.75,0,0,0,0
0.03,-0.73,1.19,-1582.98,1249.1,4468.75,0,0,0,0
0.03,0.27,1.19,-1585.98,1216.1,4489.75,0.0,0.0,-1.7,0.0
0.03,-0.73,1.19,-1593.98,1253.1,4488.75,0,0,0,0
0.03,-0.73,1.19,-1590.98,1237.1,4495.75,0,0,0,0
0.03,0.27,1.19,-1606.98,1244.1,4474.75,0,0,0,0
0.03,-1.73,1.19,-1582.98,1255.1,4530.75,0,0,0,0
0.03,1.27,1.19,-1590.98,1226.1,4471.75,0,0,0,0
-0.97,4.27,1.19,-1635.98,1205.1,4435.75,0,0,0,0
1.03,-2.73,2.19,-1560.98,1277.1,4576.75,0.0,0.0,-1.7,0.0
0.03,1.27,1.19,-1609.98,1236.1,4462.75,0,0,0,0
-0.97,-0.73,1.19,-1615.98,1216.1,4483.75,0,0,0,0
0.03,-3.73,1.19,-1560.98,1234.1,4541.75,0,0,0,0
-0.97,12.27,-1.81,-1617.98,1198.1,4482.75,0,0,0,0
2.03,17.27,-3.81,-1584.98,1228.1,4221.75,0,0,0,0
3.03,-18.73,1.19,-1518.98,1337.1,4561.75,0,0,0,0
-2.97,-11.73,4.19,-1553.98,1271.1,4356.75,0.0,0.0,-1.7,0.0
0.03,3.27,0.19,-1624.98,1224.1,4507.75,0,0,0,0
2.03,-10.73,1.19,-1438.98,1282.1,4530.75,0,0,0,0
-0.97,3.27,1.19,-1552.98,1160.1,4468.75,0,0,0,0
1.03,-1.73,1.19,-1533.98,1143.1,4513.75,0,0,0,0
1.03,-5.73,0.19,-1432.98,1212.1,4541.75,0,0,0,0
0.03,4.27,1.19,-1543.98,1173.1,4454.75,0,0,0,0
0.03,-1.73,1.19,-1536.98,1217.1,4478.75,0,0,0,0
0.03,-1.73,1.19,-1565.98,1257.1,4506.75,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1.03,-0.73,2.19,-1506.98,1218.1,4466.75,0,0,0,0
0.03,-1.73,1.19,-1527.98,1228.1,4485.75,0,0,0,0
0.03,-0.73,1.19,-1551.98,1241.1,4518.75,0,0,0,0
0.03,-0.73,1.19,-1545.98,1249.1,4517.75,0.0,0.0,-1.7,0.0
0.03,-0.73,1.19,-1557.98,1251.1,4482.75,0,0,0,0
0.03,-2.73,1.19,-1565.98,1254.1,4460.75,0,0,0,0
1.03,-2.73,1.19,-1540.98,1247.1,4588.75,0,0,0,0
0.03,0.27,1.19,-1520.98,1248.1,4531.75,0,0,0,0
1.03,-0.73,1.19,-1537.98,1194.1,4480.75,0,0,0,0
1.03,-1.73,1.19,-1513.98,1231.1,4508.75,0,0,0,0
1.03,-1.73,1.19,-1555.98,1217.1,4477.75,0.0,0.0,-1.7,0.0
0.03,-3.73,0.19,-1478.98,1253.1,4530.75,0,0,0,0
0.03,1.27,1.19,-1546.98,1233.1,4465.75,0,0,0,0
1.03,-1.73,1.19,-1562.98,1236.1,4560.75,0,0,0,0
1.03,-0.73,0.19,-1526.98,1232.1,4543.75,0,0,0,0
1.03,-0.73,1.19,-1534.98,1230.1,4475.75,0,0,0,0
0.03,-2.73,1.19,-1532.98,1218.1,4505.75,0,0,0,0
0.03,-0.73,1.19,-1546.98,1235.1,4461.75,0,0,0,0
0.03,-1.73,1.19,-1544.98,1236.1,4494.75,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.03,-0.73,1.19,-1548.98,1239.1,4491.75,0,0,0,0
0.03,-0.73,1.19,-1542.98,1244.1,4498.75,0,0,0,0
0.03,0.27,1.19,-1562.98,1233.1,4501.75,0,0,0,0
0.03,-0.73,1.19,-1545.98,1230.1,4500.75,0.0,0.0,-1.7,0.0
0.03,-0.73,1.19,-1545.98,1234.1,4488.75,0,0,0,0
0.03,-1.73,1.19,-1546.98,1225.1,4476.75,0,0,0,0
0.03,0.27,1.19,-1545.98,1235.1,4492.75,0,0,0,0
0.03,-0.73,1.19,-1540.98,1249.1,4464.75,0,0,0,0
0.03,-1.73,2.19,-1529.98,1255.1,4501.75,0,0,0,0
0.03,-0.73,1.19,-1532.98,1230.1,4494.75,0,0,0,0
0.03,0.27,1.19,-1543.98,1225.1,4490.75,0.0,0.0,-1.7,0.0
0.03,-0.73,1.19,-1552.98,1223.1,4465.75,0,0,0,0
0.03,-0.73,1.19,-1539.98,1248.1,4509.75,0,0,0,0
0.03,-1.73,1.19,-1544.98,1233.1,4476.75,0,0,0,0
0.03,0.27,1.19,-1556.98,1224.1,4478.75,0,0,0,0
0.03,-0.73,1.19,-1541.98,1231.1,4491.75,0,0,0,0
0.03,0.27,1.19,-1549.98,1251.1,4498.75,0,0,0,0
0.03,-0.73,1.19,-1563.98,1238.1,4460.75,0,0,0,0
0.03,0.27,1.19,-1583.98,1227.1,4488.75,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.03,-3.73,1.19,-1504.98,1247.1,4531.75,0,0,0,0
0.03,-0.73,1.19,-1542.98,1230.1,4453.75,0,0,0,0
1.03,-1.73,1.19,-1542.98,1224.1,4507.75,0,0,0,0
0.03,0.27,1.19,-1539.98,1224.1,4481.75,0.0,0.0,-1.7,0.0
0.03,-1.73,1.19,-1520.98,1230.1,4468.75,0,0,0,0
-0.97,0.27,1.19,-1536.98,1234.1,4479.75,0,0,0,0
1.03,-0.73,1.19,-1535.98,1237.1,4469.75,0,0,0,0
1.03,-2.73,1.19,-1541.98,1246.1,4461.75,0,0,0,0
0.03,0.27,1.19,-1555.98,1224.1,4485.75,0,0,0,0
0.03,-0.73,1.19,-1516.98,1239.1,4468.75,0,0,0,0
0.03,-2.73,1.19,-1524.98,1233.1,4533.75,0.0,0.0,-1.7,0.0
0.03,0.27,1.19,-1547.98,1227.1,4465.75,0,0,0,0
0.03,-1.73,1.19,-1530.98,1232.1,4474.75,0,0,0,0
0.03,-0.73,2.19,-1536.98,1230.1,4481.75,0,0,0,0
0.03,-0.73,1.19,-1539.98,1238.1,4497.75,0,0,0,0
0.03,-2.73,2.19,-1496.98,1241.1,4535.75,0,0,0,0
-0.97,2.27,1.19,-1545.98,1205.1,4446.75,0,0,0,0
0.03,-0.73,1.19,-1550.98,1225.1,4455.75,0,0,0,0
0.03,-1.73,1.19,-1526.98,1229.1,4483.75,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
-1.97,2.27,1.19,-1568.98,1231.1,4471.75,0,0,0,0
1.03,-3.73,1.19,-1544.98,1242.1,4479.75,0,0,0,0
0.03,-2.73,1.19,-1529.98,1230.1,4495.75,0,0,0,0
0.03,2.27,1.19,-1584.98,1236.1,4480.75,0.0,0.0,-1.7,0.0
0.03,-0.73,1.19,-1526.98,1228.1,4501.75,0,0,0,0
1.03,-0.73,1.19,-1540.98,1221.1,4473.75,0,0,0,0
-0.97,-0.73,1.19,-1533.98,1231.1,4486.75,0,0,0,0
0.03,-0.73,1.19,-1555.98,1234.1,4483.75,0,0,0,0
0.03,-3.73,1.19,-1517.98,1251.1,4488.75,0,0,0,0
0.03,-0.73,1.19,-1560.98,1220.1,4460.75,0,0,0,0
0.03,-0.73,1.19,-1556.98,1229.1,4486.75,0.0,0.0,-1.7,0.0
0.03,0.27,1.19,-1555.98,1248.1,4498.75,0,0,0,0
0.03,-0.73,1.19,-1549.98,1259.1,4479.75,0,0,0,0
-0.97,-0.73,1.19,-1549.98,1275.1,4503.75,0,0,0,0
-0.97,0.27,1.19,-1571.98,1273.1,4461.75,0.0,0.0,-1.7,0.0
0.03,0.27,1.19,-1598.98,1229.1,4507.75,0,0,0,0
1.03,-0.73,0.19,-1534.98,1254.1,4499.75,0,0,0,0
0.03,-0.73,0.19,-1539.98,1210.1,4497.75,0,0,0,0
0.03,-3.73,2.19,-1527.98,1257.1,4543.75,0,0,0,0
0.03,1.27,1.19,-1566.98,1239.1,4466.75,0,0,0,0
0.03,-1.73,1.19,-1535.98,1231.1,4488.75,0,0,0,0
1.03,-1.73,2.19,-1555.98,1229.1,4441.75,0,0,0,0
0.03,-0.73,1.19,-1556.98,1256.1,4496.75,0,0,0,0
1.03,-2.73,1.19,-1497.98,1229.1,4513.75,0,0,0,0
0.03,0.27,1.19,-1571.98,1222.1,4478.75,0,0,0,0
-0.97,-0.73,1.19,-1555.98,1249.1,4501.75,0,0,0,0
1.03,-2.73,1.19,-1540.98,1259.1,4508.75,0,0,0,0
0.03,-0.73,1.19,-1557.98,1221.1,4498.75,0,0,0,0
0.03,-1.73,0.19,-1529.98,1239.1,4482.75,0,0,0,0
1.03,-2.73,1.19,-1540.98,1249.1,4504.75,0.0,0.0,-1.7,0.0
-0.97,0.27,1.19,-1539.98,1228.1,4481.75,0,0,0,0
0.03,-2.73,1.19,-1562.98,1238.1,4481.75,0,0,0,0
0.03,0.27,1.19,-1529.98,1235.1,4506.75,0,0,0,0
0.03,0.27,1.19,-1565.98,1222.1,4509.75,0,0,0,0
0.03,-1.73,1.19,-1531.98,1238.1,4477.75,0,0,0,0
0.03,-0.73,0.19,-1552.98,1237.1,4468.75,0,0,0,0
1.03,1.27,1.19,-1579.98,1249.1,4576.75,0,0,0,0
